Movement_Date,GLN_Code,EAN_Code,Base_Unit_Code,Stock,Transit,Shipped,OOS
5/31/2021,4080398955085,4790685525424,9500105764,2680,0,0,0
5/31/2021,4080398955559,4790685000310,9500188105,30508,0,2664,0
5/31/2021,4080398955559,4790685000555,9500188108,6000,6912,1320,0
5/31/2021,4080398955559,4790685000884,9500959798,12096,62208,1416,0
5/31/2021,4080398955559,4790685001034,9500704337,864,0,24,72
5/31/2021,4080398955559,4790685003515,9500704336,13104,17280,1030,0
5/31/2021,4080398955559,4790685004561,9500739441,2,0,0,0
5/31/2021,4080398955559,4790685004585,9500736917,18,0,0,0
5/31/2021,4080398955559,4790685006551,9500733337,0,0,0,0
5/31/2021,4080398955559,4790685002420,9500777987,9194,0,528,0
5/31/2021,4080398955559,4790685009313,9500753387,0,0,0,0
5/31/2021,4080398955559,4790685010814,9500754147,1656,810,738,0
5/31/2021,4080398955559,4790685019550,9500306461,1548,405,279,0
5/31/2021,4080398955559,4790685053158,9500373716,19120,0,220,0
5/31/2021,4080398955559,4790685053135,9500373717,19760,0,120,0
5/31/2021,4080398955559,4790685053558,9500305897,15874,0,980,0
5/31/2021,4080398955559,4790685053654,9500373795,22080,0,0,0
5/31/2021,4080398955559,4790685054163,9500318810,54,639,27,1233
5/31/2021,4080398955559,4790685054484,9500395894,8,0,0,96
5/31/2021,4080398955559,4790685055558,9500333963,738,0,639,0
5/31/2021,4080398955559,4790685056879,9500373951,1854,0,270,0
5/31/2021,4080398955559,4790685056938,9500373954,2208,0,1848,48
5/31/2021,4080398955559,4790685052188,9500376041,4368,0,4824,0
5/31/2021,4080398955559,4790685052454,9500379598,33960,8532,7695,0
5/31/2021,4080398955559,4790685043992,9500765956,1172,1620,810,0
5/31/2021,4080398955559,4790685500508,9500188046,19392,6912,1128,0
5/31/2021,4080398955559,4790685508050,9500184495,4926,1600,1100,0
5/31/2021,4080398955559,4790685551453,9500188950,19200,20736,2206,1
5/31/2021,4080398955559,4790685402052,9500188107,19536,0,2328,0
5/31/2021,4080398955559,4790685402501,9500184411,24856,0,1060,0
5/31/2021,4080398955559,4790685430544,9500750956,0,0,0,48
5/31/2021,4080398955559,4790685430544,750956,-2147483648,,,0
5/31/2021,4080398955559,4790685483151,1011075037,0,0,0,18
5/31/2021,4080398955559,4790685483425,9500184418,80,320,0,40
5/31/2021,4080398955559,4790685483200,9500188110,64,1248,48,768
5/31/2021,4080398955559,4790685552456,9500773538,7416,0,420,0
5/31/2021,4080398955559,4790685552500,9505073046,28406,0,260,0
5/31/2021,4080398955559,4790685525450,9500188106,0,120,0,0
5/31/2021,4080398955559,4790685525424,9500105764,440,0,60,0
5/31/2021,4080398340519,4790685000310,9500188105,32880,0,1728,0
5/31/2021,4080398340519,4790685000555,9500188108,4126,1296,768,0
5/31/2021,4080398340519,4790685000884,9500959798,13824,69120,336,0
5/31/2021,4080398340519,4790685001034,9500704337,1536,0,48,0
5/31/2021,4080398340519,4790685003515,9500704336,13536,13824,96,0
5/31/2021,4080398340519,4790685002420,9500777987,768,17280,600,0
5/31/2021,4080398340519,4790685010814,9500754147,1962,135,126,0
5/31/2021,4080398340519,4790685019550,9500306461,792,810,162,0
5/31/2021,4080398340519,4790685053158,9500373716,20440,0,120,0
5/31/2021,4080398340519,4790685053135,9500373717,20240,0,200,0
5/31/2021,4080398340519,4790685053558,9500305897,13754,0,320,0
5/31/2021,4080398340519,4790685053654,9500373795,21240,0,40,0
5/31/2021,4080398340519,4790685054040,9500349378,1,0,0,0
5/31/2021,4080398340519,4790685054163,9500318810,72,846,306,0
5/31/2021,4080398340519,4790685055558,9500333963,312,0,54,0
5/31/2021,4080398340519,4790685056879,9500373951,2376,4608,1116,0
5/31/2021,4080398340519,4790685056938,9500373954,0,0,0,0
5/31/2021,4080398340519,4790685052188,9500376041,5232,0,0,0
5/31/2021,4080398340519,4790685052454,9500379598,54352,40176,8946,0
5/31/2021,4080398340519,4790685043992,9500765956,1620,540,144,0
5/31/2021,4080398340519,4790685500508,9500188046,13248,3456,1344,0
5/31/2021,4080398340519,4790685508050,9500184495,4314,800,1040,0
5/31/2021,4080398340519,4790685551453,9500188950,13536,17280,528,0
5/31/2021,4080398340519,4790685402052,9500188107,39360,0,1680,0
5/31/2021,4080398340519,4790685402501,9500184411,19960,9600,520,0
5/31/2021,4080398340519,4790685430544,9500750956,26558,16632,9120,0
5/31/2021,4080398340519,4790685483425,9500184418,2480,0,840,0
5/31/2021,4080398340519,4790685483200,9500188110,7200,0,768,0
5/31/2021,4080398340519,4790685552456,9500773538,792,13824,696,0
5/31/2021,4080398340519,4790685552500,9505073046,25080,0,600,0
5/31/2021,4080398340519,4790685525450,9500188106,2352,0,48,0
5/31/2021,4080398340519,4790685525424,9500105764,1320,0,40,0
5/31/2021,4080398400515,4790685000310,9500188105,108528,0,2400,0
5/31/2021,4080398400515,4790685000555,9500188108,21264,6912,3936,0
5/31/2021,4080398400515,4790685000884,9500959798,14400,17280,240,0
5/31/2021,4080398400515,4790685001034,9500704337,6500,0,48,0
5/31/2021,4080398400515,4790685003515,9500704336,8160,17280,240,0
5/31/2021,4080398400515,4790685004561,9500739441,0,0,0,36
5/31/2021,4080398400515,4790685004528,9500736916,0,0,0,0
5/31/2021,4080398400515,4790685004798,9500736995,10440,0,162,0
5/31/2021,4080398400515,4790685004885,9500736944,252,0,36,0
5/31/2021,4080398400515,4790685005355,9500753381,5712,0,960,0
5/31/2021,4080398400515,4790685002420,9500777987,1920,7344,240,0
5/31/2021,4080398400515,4790685009313,9500753387,0,0,0,0
5/31/2021,4080398400515,4790685010814,9500754147,3186,0,522,0
5/31/2021,4080398400515,4790685011422,9500718137,3560,0,0,0
5/31/2021,4080398400515,4790685019550,9500306461,2756,0,540,0
5/31/2021,4080398400515,4790685053158,9500373716,17680,0,40,0
5/31/2021,4080398400515,4790685053135,9500373717,17520,0,40,0
5/31/2021,4080398400515,4790685053558,9500305897,36720,0,80,0
5/31/2021,4080398400515,4790685053654,9500373795,18680,0,0,0
5/31/2021,4080398400515,4790685054163,9500318810,2124,5184,810,0
5/31/2021,4080398400515,4790685054455,9500333630,0,0,0,288
5/31/2021,4080398400515,4790685054484,9500395894,0,0,0,0
5/31/2021,4080398400515,4790685054514,9500335917,1530,0,108,0
5/31/2021,4080398400515,4790685056879,9500373951,976,1206,594,0
5/31/2021,4080398400515,4790685056938,9500373954,6000,0,960,0
5/31/2021,4080398400515,4790685056945,9500373953,1968,0,3072,0
5/31/2021,4080398400515,4790685052188,9500376041,1488,0,768,0
5/31/2021,4080398400515,4790685052454,9500379598,56790,26784,4158,0
5/31/2021,4080398400515,4790685043992,9500765956,5706,0,630,0
5/31/2021,4080398400515,4790685500508,9500188046,19680,6912,336,0
5/31/2021,4080398400515,4790685508050,9500184495,13720,0,2080,0
5/31/2021,4080398400515,4790685551453,9500188950,22464,17280,2592,0
5/31/2021,4080398400515,4790685301455,9500188114,0,0,0,768
5/31/2021,4080398400515,4790685305453,9500188117,4848,0,2064,0
5/31/2021,4080398400515,4790685394914,9510750014,7680,0,1600,0
5/31/2021,4080398400515,4790685402052,9500188107,88320,0,1488,0
5/31/2021,4080398400515,4790685402096,9500750953,216,0,0,0
5/31/2021,4080398400515,4790685402501,9500184411,36374,14400,200,0
5/31/2021,4080398400515,4790685402442,9500188103,300,0,0,0
5/31/2021,4080398400515,4790685430544,9500750956,56416,5184,7776,0
5/31/2021,4080398400515,4790685483151,1011075037,0,0,0,126
5/31/2021,4080398400515,4790685483425,9500184418,7080,4800,840,0
5/31/2021,4080398400515,4790685483200,9500188110,30240,0,2832,0
5/31/2021,4080398400515,4790685535019,9500187548,0,0,0,0
5/31/2021,4080398400515,4790685552456,9500773538,1368,17712,384,0
5/31/2021,4080398400515,4790685552500,9505073046,14960,4800,80,0
5/31/2021,4080398400515,4790685525450,9500188106,1440,0,0,0
5/31/2021,4080398400515,4790685525424,9500105764,1444,0,0,0
5/31/2021,4080398400515,4790685599548,9500188107,0,720,0,96
5/31/2021,4080398400515,4790685265505,9505057956,8960,0,40,0
5/31/2021,4080398539419,4790685000310,9500188105,100272,0,2880,0
5/31/2021,4080398539419,4790685000555,9500188108,39168,6912,3048,0
5/31/2021,4080398539419,4790685000884,9500959798,2978,103680,504,600
5/31/2021,4080398539419,4790685001034,9500704337,2448,0,96,0
5/31/2021,4080398539419,4790685003515,9500704336,3944,34560,2856,888
5/31/2021,4080398539419,4790685004622,9500736917,18,0,9,261
5/31/2021,4080398539419,4790685006551,9500733337,1632,2784,720,0
5/31/2021,4080398539419,4790685002420,9500777987,20060,0,900,0
5/31/2021,4080398539419,4790685009313,9500753387,0,0,0,0
5/31/2021,4080398539419,4790685010814,9500754147,3276,2565,621,0
5/31/2021,4080398539419,4790685019550,9500306461,2574,2430,621,0
5/31/2021,4080398539419,4790685053158,9500373716,760,1600,280,600
5/31/2021,4080398539419,4790685053135,9500373717,320,320,240,120
5/31/2021,4080398539419,4790685053558,9500305897,46120,0,1160,0
5/31/2021,4080398539419,4790685053654,9500373795,2480,0,200,0
5/31/2021,4080398539419,4790685054163,9500318810,162,2421,261,225
5/31/2021,4080398539419,4790685055558,9500333963,8608,0,36,0
5/31/2021,4080398539419,4790685056879,9500373951,5220,5526,4140,0
5/31/2021,4080398539419,4790685056938,9500373954,1208,0,0,0
5/31/2021,4080398539419,4790685052188,9500376041,16848,0,240,0
5/31/2021,4080398539419,4790685052454,9500379598,55620,16848,11961,0
5/31/2021,4080398539419,4790685043992,9500765956,2382,2700,765,0
5/31/2021,4080398539419,4790685500508,9500188046,27456,10368,4512,0
5/31/2021,4080398539419,4790685508050,9500184495,17160,6400,2680,0
5/31/2021,4080398539419,4790685551453,9500188950,11606,41472,1728,0
5/31/2021,4080398539419,4790685402052,9500188107,146202,0,4248,0
5/31/2021,4080398539419,4790685402501,9500184411,33240,24000,1380,0
5/31/2021,4080398539419,4790685430544,9500750956,98688,50544,11856,0
5/31/2021,4080398539419,4790685483425,9500184418,560,19200,0,0
5/31/2021,4080398539419,4790685483200,9500188110,23472,44928,648,0
5/31/2021,4080398539419,4790685552456,9500773538,2182,10368,984,0
5/31/2021,4080398539419,4790685552500,9505073046,52284,0,900,0
5/31/2021,4080398539419,4790685525450,9500188106,6960,0,0,0
5/31/2021,4080398539419,4790685525424,9500105764,2200,780,240,0
6/1/2021,4080398955085,4790685000310,9500188105,25368,0,888,0
6/1/2021,4080398955085,4790685000555,9500188108,1872,3456,120,0
6/1/2021,4080398955085,4790685000884,9500959798,4775,22464,168,0
6/1/2021,4080398955085,4790685001034,9500704337,312,0,0,0
6/1/2021,4080398955085,4790685004798,9500736995,333,0,9,0
6/1/2021,4080398955085,4790685005035,9500736937,0,0,0,0
6/1/2021,4080398955085,4790685002420,9500777987,576,648,0,0
6/1/2021,4080398955085,4790685019550,9500306461,408,540,81,0
6/1/2021,4080398955085,4790685051905,9500776950,0,0,0,0
6/1/2021,4080398955085,4790685051933,9500776903,0,0,0,0
6/1/2021,4080398955085,4790685053158,9500373716,2820,0,40,0
6/1/2021,4080398955085,4790685053135,9500373717,20,960,0,0
6/1/2021,4080398955085,4790685053558,9500305897,11520,0,220,0
6/1/2021,4080398955085,4790685054163,9500318810,675,3888,234,0
6/1/2021,4080398955085,4790685054484,9500395894,4,0,0,0
6/1/2021,4080398955085,4790685056879,9500373951,1017,1296,1521,0
6/1/2021,4080398955085,4790685056938,9500373954,0,0,0,0
6/1/2021,4080398955085,4790685052188,9500376041,2640,0,600,0
6/1/2021,4080398955085,4790685052454,9500379598,21082,5616,2718,0
6/1/2021,4080398955085,4790685043992,9500765956,263,675,162,0
6/1/2021,4080398955085,4790685500508,9500188046,26976,0,408,0
6/1/2021,4080398955085,4790685508050,9500184495,2660,1600,80,0
6/1/2021,4080398955085,4790685551453,9500188950,144,0,10,0
6/1/2021,4080398955085,4790685402052,9500188107,87120,0,744,0
6/1/2021,4080398955085,4790685402501,9500184411,11360,0,380,0
6/1/2021,4080398955085,4790685430544,9500750956,30696,0,3480,0
6/1/2021,4080398955085,4790685483425,9500184418,20,800,400,0
6/1/2021,4080398955085,4790685483200,9500188110,1663,0,504,0
6/1/2021,4080398955085,4790685552456,9500773538,1440,648,96,0
6/1/2021,4080398955085,4790685552500,9505073046,10340,0,160,0
6/1/2021,4080398955085,4790685525450,9500188106,816,0,72,0
6/1/2021,4080398955085,4790685525424,9500105764,1340,0,0,0
6/1/2021,4080398955085,4790685610425,9500186469,0,0,0,0
6/1/2021,4080398955085,4790685668423,9500184414,0,0,0,0
6/1/2021,4080398955559,4790685000310,9500188105,14294,0,1451,0
6/1/2021,4080398955559,4790685000555,9500188108,2880,3456,144,0
6/1/2021,4080398955559,4790685000884,9500959798,5928,31104,144,0
6/1/2021,4080398955559,4790685001034,9500704337,360,0,144,0
6/1/2021,4080398955559,4790685003515,9500704336,6408,8640,262,0
6/1/2021,4080398955559,4790685004561,9500739441,1,0,0,0
6/1/2021,4080398955559,4790685004585,9500736917,9,0,9,216
6/1/2021,4080398955559,4790685005035,9500736937,0,0,0,0
6/1/2021,4080398955559,4790685002420,9500777987,4537,0,96,0
6/1/2021,4080398955559,4790685010814,9500754147,675,810,252,0
6/1/2021,4080398955559,4790685019550,9500306461,576,405,261,0
6/1/2021,4080398955559,4790685051905,9500776950,0,0,0,0
6/1/2021,4080398955559,4790685051933,9500776903,0,0,0,0
6/1/2021,4080398955559,4790685053158,9500373716,9500,0,60,0
6/1/2021,4080398955559,4790685053135,9500373717,9820,0,80,0
6/1/2021,4080398955559,4790685053558,9500305897,7517,0,600,0
6/1/2021,4080398955559,4790685053654,9500373795,11000,0,80,0
6/1/2021,4080398955559,4790685054163,9500318810,27,1845,18,405
6/1/2021,4080398955559,4790685054484,9500395894,4,0,0,24
6/1/2021,4080398955559,4790685055558,9500333963,369,0,0,0
6/1/2021,4080398955559,4790685056879,9500373951,855,0,126,0
6/1/2021,4080398955559,4790685056938,9500373954,1104,0,0,0
6/1/2021,4080398955559,4790685052188,9500376041,648,0,2424,0
6/1/2021,4080398955559,4790685052454,9500379598,15234,8532,2697,0
6/1/2021,4080398955559,4790685043992,9500765956,406,1890,277,0
6/1/2021,4080398955559,4790685500508,9500188046,9024,12096,984,0
6/1/2021,4080398955559,4790685508050,9500184495,2343,800,160,0
6/1/2021,4080398955559,4790685551453,9500188950,9432,10368,288,0
6/1/2021,4080398955559,4790685402052,9500188107,9336,0,648,0
6/1/2021,4080398955559,4790685402501,9500184411,12168,0,340,0
6/1/2021,4080398955559,4790685430544,9500750956,0,0,0,24
6/1/2021,4080398955559,4790685483425,9500184418,40,4160,48,172
6/1/2021,4080398955559,4790685483200,9500188110,32,9888,16,872
6/1/2021,4080398955559,4790685552456,9500773538,3564,0,216,0
6/1/2021,4080398955559,4790685552500,9505073046,14143,0,60,0
6/1/2021,4080398955559,4790685525450,9500188106,0,120,0,0
6/1/2021,4080398955559,4790685525424,9500105764,220,0,0,0
6/1/2021,4080398955559,4790685610425,9500186469,0,0,0,0
6/1/2021,4080398955559,4790685668423,9500184414,0,0,0,0
6/1/2021,4080398340519,4790685000310,9500188105,15072,0,1368,0
6/1/2021,4080398340519,4790685000555,9500188108,1943,648,120,0
6/1/2021,4080398340519,4790685000884,9500959798,6624,34560,264,0
6/1/2021,4080398340519,4790685001034,9500704337,768,0,0,0
6/1/2021,4080398340519,4790685003515,9500704336,6672,6912,96,0
6/1/2021,4080398340519,4790685005035,9500736937,0,0,0,0
6/1/2021,4080398340519,4790685002420,9500777987,96,8640,288,0
6/1/2021,4080398340519,4790685010814,9500754147,873,135,108,0
6/1/2021,4080398340519,4790685019550,9500306461,252,540,144,0
6/1/2021,4080398340519,4790685051905,9500776950,0,0,0,0
6/1/2021,4080398340519,4790685051933,9500776903,0,0,0,0
6/1/2021,4080398340519,4790685053158,9500373716,10160,0,60,0
6/1/2021,4080398340519,4790685053135,9500373717,10120,0,0,0
6/1/2021,4080398340519,4790685053558,9500305897,6517,0,360,0
6/1/2021,4080398340519,4790685053654,9500373795,10600,0,20,0
6/1/2021,4080398340519,4790685054040,9500349378,1,0,0,0
6/1/2021,4080398340519,4790685054163,9500318810,0,846,27,144
6/1/2021,4080398340519,4790685055558,9500333963,147,0,0,0
6/1/2021,4080398340519,4790685056879,9500373951,0,2304,1188,63
6/1/2021,4080398340519,4790685056938,9500373954,0,0,0,0
6/1/2021,4080398340519,4790685052188,9500376041,912,0,1704,0
6/1/2021,4080398340519,4790685052454,9500379598,20381,13392,6813,0
6/1/2021,4080398340519,4790685043992,9500765956,774,270,36,0
6/1/2021,4080398340519,4790685500508,9500188046,5832,1728,792,0
6/1/2021,4080398340519,4790685508050,9500184495,1957,400,200,0
6/1/2021,4080398340519,4790685551453,9500188950,6504,8640,264,0
6/1/2021,4080398340519,4790685402052,9500188107,19104,0,576,0
6/1/2021,4080398340519,4790685402501,9500184411,9740,4800,220,0
6/1/2021,4080398340519,4790685430544,9500750956,9151,37368,4152,0
6/1/2021,4080398340519,4790685483151,1011075037,0,0,0,9
6/1/2021,4080398340519,4790685483425,9500184418,1100,0,140,0
6/1/2021,4080398340519,4790685483200,9500188110,3192,0,408,0
6/1/2021,4080398340519,4790685552456,9500773538,60,6912,336,0
6/1/2021,4080398340519,4790685552500,9505073046,12240,0,300,0
6/1/2021,4080398340519,4790685525450,9500188106,1176,0,0,0
6/1/2021,4080398340519,4790685525424,9500105764,640,0,20,0
6/1/2021,4080398340519,4790685610425,9500186469,0,0,0,0
6/1/2021,4080398340519,4790685668423,9500184414,0,0,0,0
6/1/2021,4080398400515,4790685000310,9500188105,52392,31104,2183,0
6/1/2021,4080398400515,4790685000555,9500188108,10152,3456,504,0
6/1/2021,4080398400515,4790685000884,9500959798,7104,8640,96,0
6/1/2021,4080398400515,4790685001034,9500704337,3202,0,48,0
6/1/2021,4080398400515,4790685003515,9500704336,3984,8640,96,0
6/1/2021,4080398400515,4790685004561,9500739441,0,0,0,18
6/1/2021,4080398400515,4790685004798,9500736995,5112,0,144,0
6/1/2021,4080398400515,4790685004885,9500736944,108,0,18,0
6/1/2021,4080398400515,4790685005035,9500736937,0,0,0,0
6/1/2021,4080398400515,4790685005355,9500753381,2760,0,96,0
6/1/2021,4080398400515,4790685002420,9500777987,840,3672,132,0
6/1/2021,4080398400515,4790685010814,9500754147,1332,675,279,0
6/1/2021,4080398400515,4790685011422,9500718137,1780,0,0,0
6/1/2021,4080398400515,4790685019550,9500306461,1117,135,261,0
6/1/2021,4080398400515,4790685051905,9500776950,0,0,0,0
6/1/2021,4080398400515,4790685051933,9500776903,0,0,0,0
6/1/2021,4080398400515,4790685053158,9500373716,8800,0,38,0
6/1/2021,4080398400515,4790685053135,9500373717,8760,0,0,0
6/1/2021,4080398400515,4790685053558,9500305897,18120,8000,240,0
6/1/2021,4080398400515,4790685053654,9500373795,9320,0,20,0
6/1/2021,4080398400515,4790685054163,9500318810,954,2592,117,0
6/1/2021,4080398400515,4790685054455,9500333630,0,0,0,120
6/1/2021,4080398400515,4790685054514,9500335917,720,864,54,0
6/1/2021,4080398400515,4790685056879,9500373951,290,603,198,0
6/1/2021,4080398400515,4790685056938,9500373954,2904,0,96,0
6/1/2021,4080398400515,4790685056945,9500373953,552,312,480,0
